path,label,extractor_name,execution_time_seconds,feature_count,error
data/raw/real/IMG-20260214-WA0001.jpeg,0,contrast,0.004331708999999684,6,
data/raw/real/IMG-20260214-WA0001.jpeg,0,edges,0.0045984580000002495,7,
data/raw/real/IMG-20260214-WA0001.jpeg,0,fft,0.007949625000000182,11,
data/raw/real/IMG-20260214-WA0001.jpeg,0,glare,0.002735541999999924,5,
data/raw/real/IMG-20260214-WA0001.jpeg,0,moire,0.0045039999999998415,6,
data/raw/real/IMG-20260214-WA0001.jpeg,0,noise,0.004063957999999701,6,
data/raw/real/IMG-20260214-WA0001.jpeg,0,pixel_grid,0.00037329100000071946,6,
data/raw/real/IMG-20260214-WA0001.jpeg,0,reflections,0.002238750000000067,5,
data/raw/real/IMG-20260214-WA0001.jpeg,0,sharpness,0.0009104579999998919,5,
data/raw/real/IMG-20260214-WA0001.jpeg,0,texture,0.01017545799999997,6,
data/raw/real/IMG-20260302-WA0004.jpeg,0,brightness_periodicity,0.00046791699999992886,6,
data/raw/real/IMG-20260302-WA0004.jpeg,0,colors,0.004072916999999343,22,
data/raw/real/IMG-20260302-WA0004.jpeg,0,contrast,0.004329042000000172,6,
data/raw/real/IMG-20260302-WA0004.jpeg,0,edges,0.004372041999999965,7,
data/raw/real/IMG-20260302-WA0004.jpeg,0,fft,0.008281375000000146,11,
data/raw/real/IMG-20260302-WA0004.jpeg,0,glare,0.0029274169999995436,5,
data/raw/real/IMG-20260302-WA0004.jpeg,0,moire,0.004186416999999665,6,
data/raw/real/IMG-20260302-WA0004.jpeg,0,noise,0.004062667000000353,6,
data/raw/real/IMG-20260302-WA0004.jpeg,0,pixel_grid,0.0003547079999997038,6,
data/raw/real/IMG-20260302-WA0004.jpeg,0,reflections,0.0023324169999998645,5,
data/raw/real/IMG-20260302-WA0004.jpeg,0,sharpness,0.0008624170000004483,5,
data/raw/real/IMG-20260302-WA0004.jpeg,0,texture,0.010182375000000299,6,
data/raw/real/IMG-20260304-WA0011.jpeg,0,brightness_periodicity,0.0004819170000001094,6,
data/raw/real/IMG-20260304-WA0011.jpeg,0,colors,0.003903458999999998,22,
data/raw/real/IMG-20260304-WA0011.jpeg,0,contrast,0.004321167000000514,6,
data/raw/real/IMG-20260304-WA0011.jpeg,0,edges,0.004360083000000792,7,
data/raw/real/IMG-20260304-WA0011.jpeg,0,fft,0.00783183300000001,11,
data/raw/real/IMG-20260304-WA0011.jpeg,0,glare,0.0029170000000000584,5,
data/raw/real/IMG-20260304-WA0011.jpeg,0,moire,0.004271750000000019,6,
data/raw/real/IMG-20260304-WA0011.jpeg,0,noise,0.0039427910000000566,6,
data/raw/real/IMG-20260304-WA0011.jpeg,0,pixel_grid,0.00035358299999987963,6,
data/raw/real/IMG-20260304-WA0011.jpeg,0,reflections,0.002171500000000215,5,
data/raw/real/IMG-20260304-WA0011.jpeg,0,sharpness,0.0007460830000001195,5,
data/raw/real/IMG-20260304-WA0011.jpeg,0,texture,0.01258454199999992,6,
data/raw/real/IMG-20260304-WA0020.jpg,0,brightness_periodicity,0.00057174999999976,6,
data/raw/real/IMG-20260304-WA0020.jpg,0,colors,0.004014749999999623,22,
data/raw/real/IMG-20260304-WA0020.jpg,0,contrast,0.004495334000000462,6,
data/raw/real/IMG-20260304-WA0020.jpg,0,edges,0.004408500000000259,7,
data/raw/real/IMG-20260304-WA0020.jpg,0,fft,0.007772499999999738,11,
data/raw/real/IMG-20260304-WA0020.jpg,0,glare,0.00308070799999971,5,
data/raw/real/IMG-20260304-WA0020.jpg,0,moire,0.004093208000000459,6,
data/raw/real/IMG-20260304-WA0020.jpg,0,noise,0.004108290999999653,6,
data/raw/real/IMG-20260304-WA0020.jpg,0,pixel_grid,0.0003678339999995117,6,
data/raw/real/IMG-20260304-WA0020.jpg,0,reflections,0.0023820829999996462,5,
